Order_ID,Customer_ID,Order_Date,Day,Month,Order_Time,Store_ID,Store_Location,Region,Product_Category,Product_Name,Size,Quantity,Unit_Price,Discount_%,Gross_Sales,GST_5%,Net_Sales,Payment_Method,Order_Type,Customer_Age_Group,Customer_Gender,Weather,Day_Type,Shift,Customer_Type,Loyalty_Member,Rating,Demand_Level
6509,CUST9095,05-09-2025,Friday,September,18:17,103,Bengaluru,South,Cold Beverage,Cold Brew,Tall,5,284,0,1420,71,1491,Card,Takeaway,36-50,Female,Sunny,Weekday,Afternoon,Returning,No,3,High
6510,CUST5875,16-07-2025,Wednesday,July,16:11,100,Hyderabad,South,Tea,Green Tea,Grande,3,213,15,639,31.95,575.1,UPI,Dine-In,36-50,Male,Cloudy,Weekday,Afternoon,New,Yes,3,Low
6511,CUST2389,17-02-2025,Monday,February,21:02,116,Kochi,South,Coffee,Cappuccino,Venti,3,261,5,783,39.15,783,Cash,Dine-In,18-25,Female,Sunny,Weekday,Evening,New,No,5,Low
6512,CUST3282,28-08-2025,Thursday,August,09:59,117,Mumbai,West,Coffee,Americano,Venti,3,228,0,684,34.2,718.2,Card,Dine-In,50+,Female,Cloudy,Weekday,Morning,Returning,No,4,High
6513,CUST8031,26-12-2025,Friday,December,03:50,106,Delhi,North,Tea,Green Tea,Grande,4,200,15,800,40,720,Card,Dine-In,50+,Male,Sunny,Weekday,Afternoon,New,No,4,Low
6514,CUST2126,19-07-2025,Saturday,July,16:14,110,Chennai,South,Coffee,Cappuccino,Venti,5,269,0,1345,67.25,1412.25,Card,Takeaway,18-25,Female,Sunny,Weekend,Morning,Returning,Yes,3,Medium
6515,CUST5144,01-10-2025,Wednesday,October,08:36,111,Bengaluru,South,Coffee,Cappuccino,Venti,2,280,0,560,28,588,UPI,Takeaway,26-35,Female,Rainy,Weekday,Evening,New,No,3,Medium
6516,CUST9865,25-08-2025,Monday,August,19:11,116,Mumbai,West,Cold Beverage,Cold Brew,Grande,4,284,15,1136,56.8,1022.4,Cash,Takeaway,36-50,Female,Rainy,Weekday,Morning,New,Yes,4,High
6517,CUST1509,09-10-2025,Thursday,October,08:22,103,Chennai,South,Tea,Green Tea,Grande,1,182,5,182,9.1,182,UPI,Delivery,36-50,Female,Cloudy,Weekday,Morning,Returning,No,4,Low
6518,CUST8027,06-01-2025,Monday,January,20:24,113,Chennai,South,Coffee,Mocha,Grande,5,298,10,1490,74.5,1415.5,UPI,Dine-In,50+,Male,Cloudy,Weekday,Evening,Returning,Yes,4,High
6519,CUST3369,14-12-2025,Sunday,December,14:19,100,Chennai,South,Cold Beverage,Cold Brew,Venti,5,301,10,1505,75.25,1429.75,Card,Takeaway,26-35,Female,Rainy,Weekend,Afternoon,Returning,Yes,4,High
6520,CUST1199,26-07-2025,Saturday,July,22:53,116,Kochi,South,Bakery,Butter Croissant,Grande,5,161,10,805,40.25,764.75,UPI,Takeaway,18-25,Male,Cloudy,Weekend,Evening,Returning,No,4,High
6521,CUST7295,06-03-2025,Thursday,March,21:34,119,Bengaluru,South,Bakery,Butter Croissant,Tall,3,153,10,459,22.95,436.05,Cash,Takeaway,36-50,Male,Cloudy,Weekday,Afternoon,Returning,Yes,3,Medium
6522,CUST7352,15-09-2025,Monday,September,19:52,118,Kochi,South,Coffee,Mocha,Venti,2,300,0,600,30,630,Card,Dine-In,50+,Male,Rainy,Weekday,Evening,New,No,4,Medium
6523,CUST9526,27-04-2025,Sunday,April,05:20,101,Bengaluru,South,Bakery,Butter Croissant,Grande,5,167,5,835,41.75,835,Cash,Dine-In,26-35,Female,Rainy,Weekend,Morning,New,No,4,High
6524,CUST5762,10-02-2025,Monday,February,18:34,104,Hyderabad,South,Coffee,Americano,Grande,2,245,5,490,24.5,490,Card,Dine-In,18-25,Male,Sunny,Weekday,Morning,Returning,Yes,3,Medium
6525,CUST9167,10-12-2025,Wednesday,December,11:25,103,Kochi,South,Frappuccino,Caramel Frappuccino,Venti,5,380,5,1900,95,1900,Cash,Dine-In,50+,Male,Sunny,Weekday,Afternoon,Returning,No,5,Low
6526,CUST5540,14-04-2025,Monday,April,04:55,111,Delhi,North,Coffee,Caffe Latte,Tall,5,262,0,1310,65.5,1375.5,UPI,Delivery,26-35,Male,Rainy,Weekday,Evening,New,No,3,High
6527,CUST9566,17-03-2025,Monday,March,01:30,120,Hyderabad,South,Cold Beverage,Cold Brew,Venti,3,310,10,930,46.5,883.5,UPI,Dine-In,36-50,Female,Sunny,Weekday,Morning,Returning,No,3,Low
6528,CUST6490,04-11-2025,Tuesday,November,16:47,107,Chennai,South,Coffee,Caffe Latte,Tall,4,301,10,1204,60.2,1143.8,Cash,Delivery,36-50,Female,Sunny,Weekday,Morning,New,No,3,Low
6529,CUST7643,02-11-2025,Sunday,November,04:02,116,Mumbai,West,Coffee,Americano,Grande,2,239,10,478,23.9,454.1,Card,Takeaway,18-25,Male,Cloudy,Weekend,Afternoon,New,Yes,3,Medium
6530,CUST4155,26-11-2025,Wednesday,November,23:43,117,Mumbai,West,Frappuccino,Caramel Frappuccino,Grande,3,341,15,1023,51.15,920.7,Card,Delivery,50+,Male,Cloudy,Weekday,Afternoon,Returning,No,3,Low
6531,CUST5114,02-10-2025,Thursday,October,19:03,101,Hyderabad,South,Cold Beverage,Cold Brew,Grande,1,305,15,305,15.25,274.5,Card,Delivery,36-50,Male,Sunny,Weekday,Morning,Returning,No,4,High
6532,CUST9869,29-12-2025,Monday,December,07:27,117,Kochi,South,Tea,Green Tea,Grande,3,215,15,645,32.25,580.5,Cash,Takeaway,50+,Female,Sunny,Weekday,Morning,Returning,No,3,Low
6533,CUST7205,11-11-2025,Tuesday,November,07:55,114,Hyderabad,South,Bakery,Butter Croissant,Tall,1,148,5,148,7.4,148,Card,Delivery,50+,Male,Rainy,Weekday,Evening,Returning,Yes,3,Medium
6534,CUST2046,18-12-2025,Thursday,December,09:57,107,Hyderabad,South,Frappuccino,Caramel Frappuccino,Tall,3,343,15,1029,51.45,926.1,UPI,Delivery,26-35,Male,Sunny,Weekday,Afternoon,Returning,No,5,Low
6535,CUST2449,12-11-2025,Wednesday,November,23:42,117,Bengaluru,South,Frappuccino,Caramel Frappuccino,Venti,4,345,15,1380,69,1242,Card,Dine-In,18-25,Male,Sunny,Weekday,Afternoon,New,No,4,High
6536,CUST8485,16-05-2025,Friday,May,08:58,109,Chennai,South,Coffee,Americano,Tall,4,235,15,940,47,846,Cash,Dine-In,36-50,Male,Sunny,Weekday,Morning,New,Yes,5,Low
6537,CUST9848,21-10-2025,Tuesday,October,10:05,107,Mumbai,West,Coffee,Caffe Latte,Grande,2,279,5,558,27.9,558,UPI,Dine-In,36-50,Female,Cloudy,Weekday,Afternoon,New,No,4,Medium
6538,CUST4667,10-06-2025,Tuesday,June,23:48,102,Hyderabad,South,Coffee,Americano,Venti,1,213,0,213,10.65,223.65,Cash,Delivery,36-50,Male,Sunny,Weekday,Afternoon,Returning,No,3,Medium
6539,CUST7537,24-01-2025,Friday,January,13:38,114,Delhi,North,Tea,Green Tea,Tall,5,191,0,955,47.75,1002.75,Card,Dine-In,18-25,Male,Cloudy,Weekday,Afternoon,Returning,Yes,4,Medium
6540,CUST7361,11-08-2025,Monday,August,14:24,107,Kochi,South,Cold Beverage,Cold Brew,Venti,5,285,15,1425,71.25,1282.5,Card,Delivery,36-50,Female,Sunny,Weekday,Morning,Returning,No,5,Low
6541,CUST1475,24-12-2025,Wednesday,December,09:51,100,Chennai,South,Coffee,Cappuccino,Grande,2,247,15,494,24.7,444.6,Card,Delivery,18-25,Male,Cloudy,Weekday,Evening,Returning,No,4,Low
6542,CUST7385,19-01-2025,Sunday,January,09:00,102,Bengaluru,South,Cold Beverage,Cold Brew,Grande,5,296,10,1480,74,1406,Cash,Takeaway,26-35,Female,Rainy,Weekend,Morning,Returning,Yes,3,Medium
6543,CUST6395,25-02-2025,Tuesday,February,22:16,107,Hyderabad,South,Coffee,Mocha,Venti,1,286,15,286,14.3,257.4,UPI,Dine-In,18-25,Female,Sunny,Weekday,Morning,Returning,No,5,Medium
6544,CUST5431,29-05-2025,Thursday,May,07:46,113,Bengaluru,South,Coffee,Cappuccino,Grande,2,240,5,480,24,480,Card,Dine-In,50+,Female,Cloudy,Weekday,Morning,New,No,3,High
6545,CUST5311,29-11-2025,Saturday,November,06:43,112,Kochi,South,Coffee,Caffe Latte,Venti,2,271,5,542,27.1,542,Card,Delivery,26-35,Female,Cloudy,Weekend,Afternoon,New,Yes,3,Medium
6546,CUST3507,19-10-2025,Sunday,October,22:51,102,Delhi,North,Coffee,Cappuccino,Venti,1,266,0,266,13.3,279.3,UPI,Delivery,50+,Male,Sunny,Weekend,Evening,Returning,Yes,3,Medium
6547,CUST4844,06-04-2025,Sunday,April,02:35,119,Delhi,North,Coffee,Caffe Latte,Grande,1,261,5,261,13.05,261,UPI,Delivery,36-50,Female,Sunny,Weekend,Afternoon,Returning,No,3,Low
6548,CUST4939,16-11-2025,Sunday,November,23:56,102,Bengaluru,South,Coffee,Americano,Venti,2,244,5,488,24.4,488,Cash,Delivery,36-50,Male,Cloudy,Weekend,Afternoon,New,Yes,4,Medium
6549,CUST8438,09-02-2025,Sunday,February,17:57,120,Hyderabad,South,Coffee,Cappuccino,Tall,1,252,10,252,12.6,239.4,Cash,Delivery,18-25,Female,Sunny,Weekend,Morning,New,No,5,Low
6550,CUST4084,04-05-2025,Sunday,May,04:16,104,Chennai,South,Frappuccino,Caramel Frappuccino,Tall,2,365,5,730,36.5,730,UPI,Delivery,50+,Female,Rainy,Weekend,Evening,Returning,No,4,High
6551,CUST6795,24-08-2025,Sunday,August,06:13,100,Delhi,North,Coffee,Espresso,Tall,1,190,10,190,9.5,180.5,Cash,Delivery,36-50,Male,Rainy,Weekend,Evening,Returning,Yes,3,Medium
6552,CUST9356,08-08-2025,Friday,August,08:14,120,Chennai,South,Cold Beverage,Cold Brew,Venti,2,308,10,616,30.8,585.2,Cash,Delivery,26-35,Female,Cloudy,Weekday,Evening,New,Yes,5,Medium
6553,CUST4522,15-11-2025,Saturday,November,14:59,120,Chennai,South,Coffee,Caffe Latte,Grande,5,265,0,1325,66.25,1391.25,Card,Takeaway,50+,Male,Cloudy,Weekend,Afternoon,New,Yes,4,High
6554,CUST9773,28-07-2025,Monday,July,19:42,115,Delhi,North,Tea,Green Tea,Venti,3,173,0,519,25.95,544.95,UPI,Dine-In,36-50,Female,Rainy,Weekday,Morning,Returning,Yes,4,Low
6555,CUST6474,07-05-2025,Wednesday,May,16:30,111,Bengaluru,South,Frappuccino,Caramel Frappuccino,Venti,3,345,10,1035,51.75,983.25,Card,Delivery,18-25,Male,Cloudy,Weekday,Morning,New,Yes,4,Low
6556,CUST1338,26-08-2025,Tuesday,August,23:05,115,Hyderabad,South,Bakery,Blueberry Muffin,Grande,5,180,10,900,45,855,Cash,Delivery,50+,Female,Rainy,Weekday,Morning,New,Yes,5,Medium
6557,CUST2011,12-12-2025,Friday,December,06:48,106,Mumbai,West,Bakery,Blueberry Muffin,Tall,4,183,15,732,36.6,658.8,Card,Dine-In,18-25,Male,Sunny,Weekday,Evening,Returning,Yes,5,Medium
6558,CUST2174,28-09-2025,Sunday,September,21:27,115,Bengaluru,South,Coffee,Caffe Latte,Venti,2,268,5,536,26.8,536,UPI,Takeaway,36-50,Female,Sunny,Weekend,Morning,Returning,Yes,4,High
6559,CUST3784,12-07-2025,Saturday,July,02:06,105,Bengaluru,South,Coffee,Mocha,Tall,2,323,5,646,32.3,646,Cash,Dine-In,26-35,Female,Sunny,Weekend,Morning,New,Yes,5,Low
6560,CUST9653,11-07-2025,Friday,July,05:44,101,Mumbai,West,Tea,Green Tea,Venti,3,200,0,600,30,630,Card,Delivery,18-25,Female,Cloudy,Weekday,Morning,New,Yes,3,Low
6561,CUST5486,27-07-2025,Sunday,July,17:28,115,Bengaluru,South,Coffee,Americano,Tall,1,224,5,224,11.2,224,UPI,Takeaway,36-50,Female,Sunny,Weekend,Afternoon,Returning,Yes,3,Low
6562,CUST1340,12-07-2025,Saturday,July,15:48,111,Hyderabad,South,Coffee,Mocha,Tall,5,311,0,1555,77.75,1632.75,UPI,Dine-In,36-50,Female,Sunny,Weekend,Morning,New,No,5,Low
6563,CUST8743,16-04-2025,Wednesday,April,19:27,115,Chennai,South,Coffee,Cappuccino,Grande,5,272,10,1360,68,1292,UPI,Delivery,18-25,Male,Sunny,Weekday,Evening,New,Yes,3,Medium
6564,CUST6177,19-11-2025,Wednesday,November,23:54,120,Hyderabad,South,Coffee,Caffe Latte,Grande,1,262,5,262,13.1,262,Cash,Delivery,26-35,Female,Cloudy,Weekday,Evening,Returning,Yes,3,Low
6565,CUST6948,19-06-2025,Thursday,June,11:34,119,Hyderabad,South,Coffee,Espresso,Venti,4,177,15,708,35.4,637.2,Card,Takeaway,18-25,Female,Rainy,Weekday,Afternoon,Returning,Yes,4,Medium
6566,CUST9263,20-09-2025,Saturday,September,00:37,104,Kochi,South,Coffee,Espresso,Grande,4,191,10,764,38.2,725.8,UPI,Dine-In,26-35,Female,Rainy,Weekend,Evening,New,No,3,Medium
6567,CUST4994,30-05-2025,Friday,May,21:30,113,Delhi,North,Bakery,Butter Croissant,Venti,4,168,5,672,33.6,672,UPI,Delivery,18-25,Female,Sunny,Weekday,Afternoon,Returning,No,3,Medium
6568,CUST3074,01-02-2025,Saturday,February,09:51,119,Chennai,South,Coffee,Caffe Latte,Grande,5,298,0,1490,74.5,1564.5,Cash,Takeaway,18-25,Female,Rainy,Weekend,Evening,Returning,Yes,5,Low
6569,CUST2923,27-11-2025,Thursday,November,01:03,118,Kochi,South,Coffee,Espresso,Venti,3,166,10,498,24.9,473.1,Card,Takeaway,26-35,Male,Cloudy,Weekday,Evening,Returning,Yes,3,Medium
6570,CUST3308,20-08-2025,Wednesday,August,07:44,103,Delhi,North,Bakery,Butter Croissant,Grande,4,141,10,564,28.2,535.8,UPI,Takeaway,26-35,Male,Sunny,Weekday,Evening,New,Yes,4,Low
6571,CUST7128,09-01-2025,Thursday,January,19:15,119,Hyderabad,South,Coffee,Mocha,Grande,4,313,10,1252,62.6,1189.4,Cash,Dine-In,18-25,Female,Sunny,Weekday,Afternoon,New,Yes,5,Low
6572,CUST5512,23-07-2025,Wednesday,July,15:57,112,Delhi,North,Coffee,Espresso,Grande,5,193,10,965,48.25,916.75,Cash,Takeaway,26-35,Male,Cloudy,Weekday,Morning,New,Yes,4,Low
6573,CUST2747,07-02-2025,Friday,February,17:09,120,Chennai,South,Cold Beverage,Cold Brew,Venti,1,273,0,273,13.65,286.65,Card,Delivery,26-35,Female,Rainy,Weekday,Evening,Returning,No,4,Medium
6574,CUST6222,19-12-2025,Friday,December,23:18,103,Kochi,South,Coffee,Americano,Grande,1,206,15,206,10.3,185.4,Card,Takeaway,18-25,Female,Rainy,Weekday,Morning,Returning,No,3,High
6575,CUST4636,17-09-2025,Wednesday,September,21:28,119,Hyderabad,South,Cold Beverage,Cold Brew,Venti,2,280,5,560,28,560,Cash,Delivery,18-25,Male,Sunny,Weekday,Afternoon,New,No,5,High
6576,CUST8387,24-09-2025,Wednesday,September,22:38,109,Delhi,North,Coffee,Mocha,Tall,3,310,10,930,46.5,883.5,Cash,Takeaway,26-35,Female,Sunny,Weekday,Afternoon,Returning,Yes,5,Medium
6577,CUST4994,06-07-2025,Sunday,July,19:29,113,Chennai,South,Tea,Green Tea,Venti,5,175,10,875,43.75,831.25,Cash,Takeaway,50+,Male,Rainy,Weekend,Evening,Returning,No,3,Medium
6578,CUST1449,11-05-2025,Sunday,May,05:29,120,Kochi,South,Frappuccino,Caramel Frappuccino,Tall,2,385,15,770,38.5,693,Cash,Takeaway,26-35,Female,Sunny,Weekend,Morning,New,Yes,5,High
6579,CUST1478,29-07-2025,Tuesday,July,05:22,116,Mumbai,West,Tea,Green Tea,Grande,2,182,15,364,18.2,327.6,Card,Takeaway,26-35,Male,Rainy,Weekday,Evening,New,Yes,3,Low
6580,CUST1297,13-11-2025,Thursday,November,18:44,115,Chennai,South,Coffee,Americano,Venti,1,227,10,227,11.35,215.65,Cash,Dine-In,36-50,Male,Sunny,Weekday,Evening,Returning,Yes,4,Medium
6581,CUST4718,12-09-2025,Friday,September,05:04,112,Hyderabad,South,Cold Beverage,Cold Brew,Tall,4,272,10,1088,54.4,1033.6,UPI,Takeaway,50+,Male,Cloudy,Weekday,Evening,New,No,4,Medium
6582,CUST2405,01-09-2025,Monday,September,17:37,107,Chennai,South,Coffee,Mocha,Grande,5,291,5,1455,72.75,1455,UPI,Takeaway,36-50,Female,Cloudy,Weekday,Afternoon,Returning,Yes,4,Medium
6583,CUST2652,19-04-2025,Saturday,April,16:32,110,Bengaluru,South,Coffee,Cappuccino,Tall,1,249,10,249,12.45,236.55,UPI,Takeaway,36-50,Male,Sunny,Weekend,Morning,Returning,Yes,4,High
6584,CUST7318,06-05-2025,Tuesday,May,06:01,111,Bengaluru,South,Tea,Green Tea,Tall,1,206,10,206,10.3,195.7,Card,Dine-In,26-35,Female,Cloudy,Weekday,Evening,Returning,Yes,5,Low
6585,CUST9971,13-03-2025,Thursday,March,12:11,111,Chennai,South,Cold Beverage,Cold Brew,Tall,3,293,0,879,43.95,922.95,UPI,Dine-In,26-35,Female,Cloudy,Weekday,Afternoon,Returning,Yes,3,High
6586,CUST6671,05-05-2025,Monday,May,03:12,109,Hyderabad,South,Cold Beverage,Cold Brew,Venti,4,287,15,1148,57.4,1033.2,Cash,Takeaway,18-25,Female,Rainy,Weekday,Afternoon,New,Yes,3,High
6587,CUST4008,23-06-2025,Monday,June,21:51,107,Delhi,North,Coffee,Caffe Latte,Grande,1,273,5,273,13.65,273,UPI,Takeaway,50+,Male,Cloudy,Weekday,Morning,Returning,Yes,3,Low
6588,CUST3886,21-09-2025,Sunday,September,04:36,100,Delhi,North,Coffee,Caffe Latte,Venti,2,270,5,540,27,540,Cash,Takeaway,26-35,Male,Sunny,Weekend,Afternoon,New,Yes,5,Low
6589,CUST3667,27-03-2025,Thursday,March,15:47,102,Bengaluru,South,Tea,Green Tea,Venti,4,208,0,832,41.6,873.6,Card,Takeaway,26-35,Female,Cloudy,Weekday,Morning,Returning,Yes,4,Low
6590,CUST5159,05-08-2025,Tuesday,August,05:07,118,Kochi,South,Bakery,Butter Croissant,Grande,1,160,5,160,8,160,Card,Takeaway,26-35,Male,Cloudy,Weekday,Morning,Returning,No,5,High
6591,CUST8639,23-08-2025,Saturday,August,04:40,118,Bengaluru,South,Coffee,Americano,Tall,2,214,15,428,21.4,385.2,Cash,Dine-In,50+,Female,Cloudy,Weekend,Afternoon,New,Yes,5,Medium
6592,CUST6782,15-04-2025,Tuesday,April,14:26,113,Bengaluru,South,Coffee,Mocha,Venti,4,318,15,1272,63.6,1144.8,UPI,Dine-In,18-25,Male,Sunny,Weekday,Morning,New,No,3,High
6593,CUST2026,31-01-2025,Friday,January,22:23,119,Delhi,North,Coffee,Espresso,Tall,1,199,0,199,9.95,208.95,Cash,Delivery,36-50,Female,Rainy,Weekday,Afternoon,Returning,Yes,4,Medium
6594,CUST4740,30-09-2025,Tuesday,September,22:30,120,Chennai,South,Coffee,Mocha,Tall,2,292,15,584,29.2,525.6,UPI,Dine-In,26-35,Female,Sunny,Weekday,Evening,Returning,Yes,3,Low
6595,CUST6856,23-08-2025,Saturday,August,17:33,102,Mumbai,West,Tea,Green Tea,Venti,3,189,0,567,28.35,595.35,Card,Delivery,36-50,Female,Sunny,Weekend,Morning,New,Yes,4,Medium
6596,CUST3410,04-06-2025,Wednesday,June,03:58,107,Chennai,South,Cold Beverage,Cold Brew,Tall,1,282,5,282,14.1,282,UPI,Dine-In,36-50,Male,Sunny,Weekday,Evening,Returning,No,5,Medium
6597,CUST6791,13-04-2025,Sunday,April,14:14,105,Chennai,South,Coffee,Americano,Tall,5,224,10,1120,56,1064,Card,Dine-In,50+,Female,Rainy,Weekend,Afternoon,New,No,5,Low
6598,CUST8502,21-07-2025,Monday,July,00:41,109,Bengaluru,South,Cold Beverage,Cold Brew,Tall,2,281,15,562,28.1,505.8,Card,Takeaway,18-25,Female,Cloudy,Weekday,Evening,New,Yes,3,Medium
6599,CUST4877,23-09-2025,Tuesday,September,09:19,118,Delhi,North,Coffee,Mocha,Grande,5,312,10,1560,78,1482,Card,Dine-In,26-35,Male,Sunny,Weekday,Afternoon,New,No,3,Medium
6600,CUST6740,07-07-2025,Monday,July,19:51,107,Mumbai,West,Bakery,Butter Croissant,Venti,5,163,0,815,40.75,855.75,UPI,Takeaway,50+,Female,Rainy,Weekday,Morning,New,No,4,High
6601,CUST8440,03-02-2025,Monday,February,05:35,113,Bengaluru,South,Coffee,Espresso,Tall,2,178,10,356,17.8,338.2,UPI,Dine-In,26-35,Male,Rainy,Weekday,Afternoon,New,No,4,Low
6602,CUST8840,22-12-2025,Monday,December,17:40,102,Hyderabad,South,Coffee,Caffe Latte,Venti,2,295,15,590,29.5,531,Cash,Dine-In,36-50,Male,Rainy,Weekday,Morning,Returning,No,4,High
6603,CUST7940,29-06-2025,Sunday,June,12:26,117,Hyderabad,South,Tea,Green Tea,Venti,4,210,10,840,42,798,UPI,Dine-In,26-35,Male,Rainy,Weekend,Morning,New,Yes,4,Medium
6604,CUST1524,15-11-2025,Saturday,November,10:16,101,Mumbai,West,Tea,Green Tea,Grande,4,205,5,820,41,820,Cash,Takeaway,18-25,Female,Cloudy,Weekend,Afternoon,New,Yes,5,Medium
6605,CUST6796,19-02-2025,Wednesday,February,08:30,118,Bengaluru,South,Coffee,Espresso,Grande,3,176,10,528,26.4,501.6,Cash,Delivery,26-35,Female,Rainy,Weekday,Afternoon,Returning,No,4,Low
6606,CUST6023,14-05-2025,Wednesday,May,16:18,113,Chennai,South,Bakery,Blueberry Muffin,Venti,1,164,0,164,8.2,172.2,Card,Dine-In,26-35,Male,Cloudy,Weekday,Morning,Returning,No,3,High
6607,CUST6780,17-12-2025,Wednesday,December,01:28,103,Kochi,South,Frappuccino,Caramel Frappuccino,Venti,2,375,0,750,37.5,787.5,Cash,Delivery,50+,Female,Cloudy,Weekday,Evening,New,No,4,Medium
6608,CUST5280,22-09-2025,Monday,September,11:01,110,Bengaluru,South,Coffee,Mocha,Tall,1,289,5,289,14.45,289,Card,Delivery,26-35,Male,Sunny,Weekday,Evening,New,Yes,3,High
6609,CUST9534,06-08-2025,Wednesday,August,13:23,112,Delhi,North,Coffee,Cappuccino,Venti,2,268,5,536,26.8,536,UPI,Dine-In,26-35,Female,Sunny,Weekday,Afternoon,Returning,No,3,Medium
6610,CUST9854,01-05-2025,Thursday,May,19:59,111,Hyderabad,South,Coffee,Mocha,Venti,2,280,10,560,28,532,Card,Delivery,26-35,Male,Sunny,Weekday,Afternoon,Returning,No,3,Medium
6611,CUST8332,08-08-2025,Friday,August,20:38,110,Chennai,South,Coffee,Mocha,Tall,4,281,0,1124,56.2,1180.2,Cash,Dine-In,26-35,Male,Sunny,Weekday,Evening,Returning,Yes,3,High
6612,CUST1555,09-01-2025,Thursday,January,14:04,110,Mumbai,West,Cold Beverage,Cold Brew,Grande,3,305,5,915,45.75,915,Card,Delivery,26-35,Female,Rainy,Weekday,Afternoon,New,Yes,4,Medium
6613,CUST2869,02-05-2025,Friday,May,20:52,100,Bengaluru,South,Coffee,Americano,Venti,1,234,15,234,11.7,210.6,Cash,Dine-In,50+,Female,Cloudy,Weekday,Evening,Returning,Yes,4,High
6614,CUST2294,13-12-2025,Saturday,December,15:34,101,Bengaluru,South,Bakery,Butter Croissant,Tall,5,159,0,795,39.75,834.75,Card,Delivery,36-50,Male,Sunny,Weekend,Morning,New,Yes,5,Medium
6615,CUST8507,20-02-2025,Thursday,February,09:05,105,Hyderabad,South,Cold Beverage,Cold Brew,Venti,3,274,0,822,41.1,863.1,Cash,Takeaway,36-50,Female,Sunny,Weekday,Afternoon,New,Yes,3,Low
6616,CUST3467,14-02-2025,Friday,February,07:15,107,Bengaluru,South,Frappuccino,Caramel Frappuccino,Grande,2,342,15,684,34.2,615.6,Cash,Delivery,36-50,Female,Sunny,Weekday,Evening,Returning,No,4,High
6617,CUST7896,14-01-2025,Tuesday,January,10:07,110,Chennai,South,Coffee,Cappuccino,Venti,2,254,5,508,25.4,508,UPI,Delivery,26-35,Female,Cloudy,Weekday,Afternoon,Returning,No,4,Low
6618,CUST9658,13-02-2025,Thursday,February,00:43,120,Mumbai,West,Coffee,Cappuccino,Grande,1,263,5,263,13.15,263,Cash,Dine-In,50+,Female,Rainy,Weekday,Afternoon,Returning,No,5,High
6619,CUST1125,02-10-2025,Thursday,October,20:20,103,Hyderabad,South,Frappuccino,Caramel Frappuccino,Tall,1,351,10,351,17.55,333.45,Card,Takeaway,18-25,Male,Cloudy,Weekday,Evening,New,Yes,5,Low
6620,CUST1587,21-03-2025,Friday,March,11:28,111,Bengaluru,South,Coffee,Caffe Latte,Tall,5,304,10,1520,76,1444,Card,Takeaway,18-25,Male,Sunny,Weekday,Morning,Returning,Yes,4,Medium
6621,CUST5511,24-09-2025,Wednesday,September,20:35,108,Chennai,South,Coffee,Cappuccino,Tall,3,272,0,816,40.8,856.8,Cash,Delivery,18-25,Male,Sunny,Weekday,Afternoon,Returning,Yes,5,Low
6622,CUST1198,12-08-2025,Tuesday,August,13:43,120,Delhi,North,Coffee,Espresso,Tall,5,196,5,980,49,980,Card,Dine-In,18-25,Female,Rainy,Weekday,Afternoon,New,Yes,5,High
6623,CUST4498,05-11-2025,Wednesday,November,13:35,120,Kochi,South,Coffee,Mocha,Tall,4,291,0,1164,58.2,1222.2,Card,Delivery,26-35,Female,Cloudy,Weekday,Morning,New,Yes,3,Medium
6624,CUST4587,30-10-2025,Thursday,October,15:27,109,Bengaluru,South,Frappuccino,Caramel Frappuccino,Tall,3,380,15,1140,57,1026,UPI,Dine-In,18-25,Male,Cloudy,Weekday,Morning,Returning,Yes,4,Medium
6625,CUST3259,31-12-2025,Wednesday,December,11:04,102,Hyderabad,South,Coffee,Caffe Latte,Grande,1,297,10,297,14.85,282.15,UPI,Delivery,18-25,Male,Rainy,Weekday,Evening,Returning,Yes,3,Medium
6626,CUST9511,21-09-2025,Sunday,September,03:24,117,Chennai,South,Coffee,Mocha,Grande,4,319,15,1276,63.8,1148.4,Cash,Dine-In,26-35,Female,Cloudy,Weekend,Afternoon,Returning,Yes,3,Medium
6627,CUST1390,13-11-2025,Thursday,November,13:15,101,Bengaluru,South,Tea,Green Tea,Venti,1,187,15,187,9.35,168.3,Cash,Delivery,36-50,Female,Cloudy,Weekday,Evening,Returning,No,4,Medium
6628,CUST8231,13-03-2025,Thursday,March,15:34,109,Kochi,South,Bakery,Butter Croissant,Venti,2,161,15,322,16.1,289.8,Card,Delivery,18-25,Male,Rainy,Weekday,Morning,Returning,No,3,Low
6629,CUST7186,01-02-2025,Saturday,February,11:53,112,Kochi,South,Bakery,Blueberry Muffin,Venti,5,154,10,770,38.5,731.5,Cash,Dine-In,18-25,Female,Cloudy,Weekend,Afternoon,New,No,4,Medium
6630,CUST7421,23-07-2025,Wednesday,July,09:05,102,Chennai,South,Bakery,Blueberry Muffin,Grande,3,167,15,501,25.05,450.9,Card,Dine-In,18-25,Female,Sunny,Weekday,Evening,Returning,Yes,4,Medium
6631,CUST5110,30-09-2025,Tuesday,September,04:51,106,Bengaluru,South,Coffee,Cappuccino,Venti,4,257,15,1028,51.4,925.2,Cash,Dine-In,26-35,Female,Rainy,Weekday,Evening,New,No,3,High
6632,CUST1075,24-06-2025,Tuesday,June,18:21,118,Kochi,South,Frappuccino,Caramel Frappuccino,Grande,5,352,10,1760,88,1672,UPI,Dine-In,18-25,Female,Sunny,Weekday,Evening,New,No,4,Medium
